#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PSMC5	TP53	4438605	4435880	9606.ENSP00000310572	9606.ENSP00000269305	0	0	0	0	0	0.379	0.900	0.190	0.945
HNRNPA2B1	LSM8	4441649	4434090	9606.ENSP00000346694	9606.ENSP00000249299	0	0	0	0	0.419	0.084	0.900	0.099	0.945
PIK3R1	INPP5D	4449428	4448359	9606.ENSP00000428056	9606.ENSP00000405338	0	0	0	0	0	0.294	0.900	0.291	0.945
RAB5C	HGS	4450219	4440236	9606.ENSP00000447053	9606.ENSP00000331201	0	0	0	0	0.061	0.195	0.900	0.366	0.945
RRM2	NCAPG	4442396	4434176	9606.ENSP00000353770	9606.ENSP00000251496	0	0	0	0	0.925	0	0	0.293	0.945
IGF2R	GCC2	4441925	4438371	9606.ENSP00000349437	9606.ENSP00000307939	0	0	0	0	0	0	0.900	0.473	0.945
SRSF2	NUP214	4446026	4442243	9606.ENSP00000376276	9606.ENSP00000352400	0	0	0	0	0.422	0	0.900	0.126	0.945
PIAS3	SMAD4	4446098	4441161	9606.ENSP00000376765	9606.ENSP00000341551	0	0	0	0	0.051	0.320	0.900	0.255	0.945
LAMA5	ITGB4	4434270	4432778	9606.ENSP00000252999	9606.ENSP00000200181	0	0	0	0	0.170	0.086	0.900	0.366	0.945
DLG2	TJAP1	4444679	4443938	9606.ENSP00000365272	9606.ENSP00000361522	0	0	0	0	0	0.126	0	0.939	0.945
PIK3R1	CDKN2A	4449428	4448997	9606.ENSP00000428056	9606.ENSP00000418915	0	0	0	0	0	0	0.900	0.474	0.945
NDRG1	TP53	4448339	4435880	9606.ENSP00000404854	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.473	0.945
CNTRL	SCLT1	4444274	4436413	9606.ENSP00000362962	9606.ENSP00000281142	0	0	0	0	0	0	0.900	0.475	0.945
NCOA6	JUN	4444453	4443699	9606.ENSP00000363929	9606.ENSP00000360266	0	0	0	0	0	0.354	0.900	0.222	0.945
SUPT5H	ELL	4450951	4435141	9606.ENSP00000470252	9606.ENSP00000262809	0	0	0	0	0.062	0	0.900	0.461	0.945
TLE4	CTNNB1	4444744	4441426	9606.ENSP00000365720	9606.ENSP00000344456	0	0	0	0	0.064	0.179	0.900	0.373	0.945
LTB	TNFRSF1B	4448557	4444700	9606.ENSP00000410481	9606.ENSP00000365435	0	0	0	0	0.155	0.109	0.900	0.353	0.944
ANXA2	SDCBP	4441580	4434752	9606.ENSP00000346032	9606.ENSP00000260130	0	0	0	0	0.078	0	0.900	0.442	0.944
GCC2	COG3	4438371	4434646	9606.ENSP00000307939	9606.ENSP00000258654	0	0	0	0	0.087	0	0.900	0.438	0.944
AKAP13	PRKAR2A	4442526	4435616	9606.ENSP00000354718	9606.ENSP00000265563	0	0	0	0	0.064	0.393	0.900	0.145	0.944
WWP1	STUB1	4449416	4433095	9606.ENSP00000427793	9606.ENSP00000219548	0	0	0	0	0.052	0	0.900	0.460	0.944
RHOA	LCK	4448110	4440823	9606.ENSP00000400175	9606.ENSP00000337825	0	0	0	0	0	0.160	0.900	0.389	0.944
RAD51B	POLH	4449047	4443904	9606.ENSP00000419471	9606.ENSP00000361310	0.070	0	0	0	0.082	0.301	0.900	0.215	0.944
PSMD1	PA2G4	4438504	4437907	9606.ENSP00000309474	9606.ENSP00000302886	0	0	0	0	0.466	0	0.900	0	0.944
PIK3R1	TEK	4449428	4445310	9606.ENSP00000428056	9606.ENSP00000369375	0	0	0	0	0.061	0.404	0.900	0.122	0.944
BRD7	EP300	4446305	4435224	9606.ENSP00000378181	9606.ENSP00000263253	0	0	0	0.548	0.083	0.342	0.900	0.372	0.944
MX1	PSMB8	4446835	4444469	9606.ENSP00000381601	9606.ENSP00000364016	0	0	0	0	0.100	0.058	0.900	0.427	0.944
FCHO2	AP2A2	4447813	4439946	9606.ENSP00000393776	9606.ENSP00000327694	0	0	0	0	0.063	0.299	0.900	0.254	0.944
PTPN6	IL4R	4447701	4446450	9606.ENSP00000391592	9606.ENSP00000379111	0	0	0	0	0.107	0.379	0.900	0.101	0.943
CHMP1B	HGS	4449621	4440236	9606.ENSP00000432279	9606.ENSP00000331201	0	0	0	0	0.064	0.052	0.900	0.441	0.943
PTBP1	SF3B1	4441922	4440663	9606.ENSP00000349428	9606.ENSP00000335321	0	0	0	0	0.286	0	0.900	0.276	0.943
RAB5A	PACSIN2	4436053	4435223	9606.ENSP00000273047	9606.ENSP00000263246	0	0	0	0	0.059	0.163	0.900	0.364	0.943
NDE1	PCM1	4446534	4439896	9606.ENSP00000379643	9606.ENSP00000327077	0	0	0	0	0.045	0	0.900	0.456	0.943
SRSF3	YBX1	4444253	4443961	9606.ENSP00000362820	9606.ENSP00000361626	0	0	0	0	0.107	0	0.900	0.420	0.943
XAF1	STAT2	4442548	4439022	9606.ENSP00000354822	9606.ENSP00000315768	0	0	0	0	0.333	0	0.900	0.217	0.943
SNRNP70	DDX46	4451051	4448833	9606.ENSP00000472998	9606.ENSP00000416534	0.042	0	0	0	0.178	0.087	0.900	0.331	0.943
MED12	EP300	4444316	4435224	9606.ENSP00000363193	9606.ENSP00000263253	0	0	0	0	0.188	0.054	0.900	0.349	0.943
BNIP3L	TP53	4445427	4435880	9606.ENSP00000370003	9606.ENSP00000269305	0	0	0	0	0.055	0	0.900	0.447	0.943
CNTRL	RAB11A	4444274	4434975	9606.ENSP00000362962	9606.ENSP00000261890	0	0	0	0	0	0.126	0.900	0.403	0.943
RAB5C	DNM2	4450219	4445839	9606.ENSP00000447053	9606.ENSP00000373905	0	0	0	0	0.081	0	0.900	0.420	0.942
TAF1	EP300	4448421	4435224	9606.ENSP00000406549	9606.ENSP00000263253	0	0	0	0.538	0.091	0.185	0.900	0.639	0.942
HLA-E	PSMB8	4444757	4444469	9606.ENSP00000365817	9606.ENSP00000364016	0	0	0	0	0.189	0	0.900	0.353	0.942
DDX46	LSM8	4448833	4434090	9606.ENSP00000416534	9606.ENSP00000249299	0	0	0	0	0.162	0.328	0.900	0.105	0.942
RNF41	STUB1	4441277	4433095	9606.ENSP00000342755	9606.ENSP00000219548	0	0	0	0	0.055	0.064	0.900	0.427	0.942
PSMB8	IFIT3	4444469	4443820	9606.ENSP00000364016	9606.ENSP00000360883	0	0	0	0	0.151	0.087	0.900	0.345	0.942
NOC2L	TP53	4439165	4435880	9606.ENSP00000317992	9606.ENSP00000269305	0	0	0	0	0	0.328	0.900	0.217	0.942
NDE1	CEP152	4446534	4445475	9606.ENSP00000379643	9606.ENSP00000370337	0	0	0	0	0.061	0	0.900	0.438	0.942
PTEN	PDGFB	4443848	4440178	9606.ENSP00000361021	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0.448	0.942
TWF2	UTP6	4437999	4434930	9606.ENSP00000303908	9606.ENSP00000261708	0	0	0	0	0	0.942	0	0	0.942
PAXIP1	EP300	4447067	4435224	9606.ENSP00000384048	9606.ENSP00000263253	0	0	0	0	0.062	0.311	0.900	0.216	0.942
DNM2	AP2A2	4445839	4439946	9606.ENSP00000373905	9606.ENSP00000327694	0	0	0	0	0.105	0.165	0.900	0.313	0.941
COPZ1	CAPZA1	4450281	4435205	9606.ENSP00000449270	9606.ENSP00000263168	0	0	0	0	0.110	0	0.900	0.393	0.941
B2M	CSTB	4450405	4436920	9606.ENSP00000452780	9606.ENSP00000291568	0	0	0	0	0	0	0.900	0.438	0.941
SYNJ1	EPN1	4448524	4448405	9606.ENSP00000409667	9606.ENSP00000406209	0	0	0	0	0.064	0.127	0.900	0.372	0.941
TNFRSF1B	STAT3	4444700	4435468	9606.ENSP00000365435	9606.ENSP00000264657	0	0	0	0	0.061	0	0.900	0.430	0.941
SPTBN1	DYNC1H1	4441904	4441877	9606.ENSP00000349259	9606.ENSP00000348965	0	0	0	0	0.098	0.261	0.900	0.221	0.941
CSDE1	YBX1	4451612	4443961	9606.ENSP00000481762	9606.ENSP00000361626	0	0	0	0	0.081	0.117	0.900	0.360	0.941
MCRS1	HCFC1	4441953	4438516	9606.ENSP00000349640	9606.ENSP00000309555	0	0	0	0	0	0	0.900	0.440	0.941
LCK	MAP2K1	4440823	4437859	9606.ENSP00000337825	9606.ENSP00000302486	0	0	0.235	0.595	0	0.261	0.900	0.439	0.941
GABARAP	MAP1LC3B	4438261	4435830	9606.ENSP00000306866	9606.ENSP00000268607	0	0	0	0.843	0.064	0.336	0.900	0.836	0.941
TRIM27	MDM2	4444850	4434604	9606.ENSP00000366404	9606.ENSP00000258149	0	0	0	0	0	0.313	0.900	0.222	0.941
CASK	EPB41L2	4445017	4440872	9606.ENSP00000367408	9606.ENSP00000338481	0	0	0	0	0.061	0.165	0.900	0.338	0.941
TEK	PLG	4445310	4438461	9606.ENSP00000369375	9606.ENSP00000308938	0	0	0	0	0.055	0	0.900	0.430	0.941
CSF2RB	STAT3	4447068	4435468	9606.ENSP00000384053	9606.ENSP00000264657	0	0	0	0	0	0.321	0.900	0.190	0.940
KMT2E	KMT2C	4438780	4435027	9606.ENSP00000312379	9606.ENSP00000262189	0	0	0	0.538	0.168	0.064	0.900	0.668	0.940
MED12	CTNNB1	4444316	4441426	9606.ENSP00000363193	9606.ENSP00000344456	0	0	0	0	0.063	0.054	0.900	0.407	0.940
HDAC1	KMT2C	4444211	4435027	9606.ENSP00000362649	9606.ENSP00000262189	0.043	0	0	0	0.064	0.185	0.900	0.309	0.940
AKAP13	GNA12	4442526	4436183	9606.ENSP00000354718	9606.ENSP00000275364	0	0	0	0	0	0.406	0.900	0.081	0.940
SRSF3	SRRM2	4444253	4437792	9606.ENSP00000362820	9606.ENSP00000301740	0	0	0	0	0.085	0	0.900	0.398	0.940
CCT3	STAT3	4437177	4435468	9606.ENSP00000295688	9606.ENSP00000264657	0	0	0	0	0	0.379	0.900	0.119	0.940
PSMD4	NFKB1	4443212	4433374	9606.ENSP00000357879	9606.ENSP00000226574	0	0	0	0	0.203	0.262	0.900	0.112	0.940
CEP162	OFD1	4447213	4441413	9606.ENSP00000385215	9606.ENSP00000344314	0	0	0	0	0.061	0.043	0.900	0.414	0.940
KMT2E	EP300	4438780	4435224	9606.ENSP00000312379	9606.ENSP00000263253	0	0	0	0	0.148	0.169	0.900	0.255	0.940
TRIP10	SH3GL1	4439334	4435914	9606.ENSP00000320117	9606.ENSP00000269886	0	0	0	0	0.085	0.118	0.900	0.344	0.940
PDGFB	VWF	4440178	4434871	9606.ENSP00000330382	9606.ENSP00000261405	0	0	0	0	0.145	0	0.900	0.360	0.940
NUP214	NPM1	4442243	4437352	9606.ENSP00000352400	9606.ENSP00000296930	0	0	0	0	0.094	0	0.900	0.399	0.940
GCC2	COG5	4438371	4437367	9606.ENSP00000307939	9606.ENSP00000297135	0	0	0	0	0.107	0	0.900	0.385	0.940
VEGFA	STAT6	4451310	4437641	9606.ENSP00000478570	9606.ENSP00000300134	0	0	0	0	0	0.062	0.900	0.417	0.940
EP300	NR1D1	4435224	4433994	9606.ENSP00000263253	9606.ENSP00000246672	0	0	0	0	0.062	0	0.900	0.420	0.940
PIK3R1	MAP2K1	4449428	4437859	9606.ENSP00000428056	9606.ENSP00000302486	0	0	0	0	0	0	0.900	0.425	0.940
CEP152	OFD1	4445475	4441413	9606.ENSP00000370337	9606.ENSP00000344314	0	0	0	0	0.060	0.044	0.900	0.419	0.940
FLNA	VWF	4443409	4434871	9606.ENSP00000358866	9606.ENSP00000261405	0	0	0	0	0.061	0.085	0.900	0.380	0.939
MBD5	HCFC1	4447302	4438516	9606.ENSP00000386049	9606.ENSP00000309555	0	0	0	0	0	0	0.900	0.420	0.939
IL4R	FES	4446450	4440267	9606.ENSP00000379111	9606.ENSP00000331504	0	0	0	0	0.098	0.388	0.900	0	0.939
PSMB3	TP53	4451799	4435880	9606.ENSP00000483688	9606.ENSP00000269305	0	0	0	0	0	0.379	0.900	0.105	0.939
OFD1	CEP63	4441413	4440709	9606.ENSP00000344314	9606.ENSP00000336524	0	0	0	0	0.061	0.117	0.900	0.353	0.939
CHD9	NCOR1	4450568	4435844	9606.ENSP00000457466	9606.ENSP00000268712	0	0	0	0	0.206	0	0.900	0.294	0.939
SMC3	EP300	4442527	4435224	9606.ENSP00000354720	9606.ENSP00000263253	0	0	0	0	0.063	0.087	0.900	0.376	0.939
RAB5C	STAM2	4450219	4435333	9606.ENSP00000447053	9606.ENSP00000263904	0	0	0	0	0.061	0.350	0.900	0.132	0.939
CEP152	SCLT1	4445475	4436413	9606.ENSP00000370337	9606.ENSP00000281142	0	0	0	0	0.082	0	0.900	0.398	0.939
USO1	COG5	4450134	4437367	9606.ENSP00000444850	9606.ENSP00000297135	0	0	0	0	0.087	0	0.900	0.388	0.939
PFDN5	CCT3	4450242	4437177	9606.ENSP00000447942	9606.ENSP00000295688	0	0	0	0	0.292	0.080	0.900	0.176	0.939
RHOA	CDC42	4448110	4446990	9606.ENSP00000400175	9606.ENSP00000383118	0	0	0.418	0.950	0.267	0.186	0.900	0.960	0.939
STAT4	NFKB1	4446006	4433374	9606.ENSP00000376134	9606.ENSP00000226574	0	0	0	0	0.055	0.064	0.900	0.400	0.939
STON1	ITSN1	4447142	4445530	9606.ENSP00000384615	9606.ENSP00000370719	0	0	0	0	0.050	0	0.900	0.410	0.939
NOTCH1	NCOR1	4436260	4435844	9606.ENSP00000277541	9606.ENSP00000268712	0	0	0	0	0.062	0.050	0.900	0.405	0.939
LMNA	LMNB1	4443076	4434861	9606.ENSP00000357283	9606.ENSP00000261366	0	0	0	0.949	0	0.387	0.900	0.846	0.938
HNRNPF	YBX1	4448121	4443961	9606.ENSP00000400433	9606.ENSP00000361626	0	0	0	0	0.122	0.117	0.900	0.296	0.938
AUP1	OS9	4444900	4439184	9606.ENSP00000366748	9606.ENSP00000318165	0	0	0	0	0.080	0.361	0.540	0.800	0.938
JAK1	MAP2K1	4441317	4437859	9606.ENSP00000343204	9606.ENSP00000302486	0	0	0	0.593	0.063	0.261	0.900	0.458	0.938
EXOSC3	UTP6	4439572	4434930	9606.ENSP00000323046	9606.ENSP00000261708	0	0	0	0	0.398	0.064	0.900	0	0.938
POLR2A	HNRNPF	4451459	4448121	9606.ENSP00000480158	9606.ENSP00000400433	0	0	0	0	0.073	0.389	0.900	0	0.938
ITGAX	PLD1	4450468	4441280	9606.ENSP00000454623	9606.ENSP00000342793	0	0	0	0	0.050	0	0.900	0.401	0.938
PIK3R1	FES	4449428	4440267	9606.ENSP00000428056	9606.ENSP00000331504	0	0	0	0	0	0.407	0.900	0.050	0.938
ULK1	GABARAP	4439696	4438261	9606.ENSP00000324560	9606.ENSP00000306866	0	0	0	0	0.077	0.657	0	0.819	0.938
CSF2RB	STAT1	4447068	4442456	9606.ENSP00000384053	9606.ENSP00000354394	0	0	0	0	0.061	0.321	0.900	0.154	0.938
EXOSC3	UTP3	4439572	4434386	9606.ENSP00000323046	9606.ENSP00000254803	0	0	0	0	0.364	0	0.900	0.112	0.938
STAT4	STAT3	4446006	4435468	9606.ENSP00000376134	9606.ENSP00000264657	0	0	0	0.935	0	0.379	0.900	0.868	0.938
CDC42	GDI2	4446990	4445338	9606.ENSP00000383118	9606.ENSP00000369538	0	0	0	0	0.070	0.187	0.900	0.282	0.938
EP300	SRCAP	4435224	4435099	9606.ENSP00000263253	9606.ENSP00000262518	0	0	0	0	0.843	0.472	0	0.311	0.938
CNTRL	CDK5RAP2	4444274	4441367	9606.ENSP00000362962	9606.ENSP00000343818	0	0	0	0	0.086	0.074	0.900	0.354	0.938
TIA1	HNRNPF	4448170	4448121	9606.ENSP00000401371	9606.ENSP00000400433	0	0	0	0	0.075	0.050	0.900	0.379	0.938
SYNJ1	AP2A2	4448524	4439946	9606.ENSP00000409667	9606.ENSP00000327694	0	0	0	0	0.115	0.192	0.900	0.238	0.938
HDAC1	SNAI3	4444211	4439967	9606.ENSP00000362649	9606.ENSP00000327968	0	0	0	0	0	0.313	0.900	0.172	0.938
PDGFB	STAT3	4440178	4435468	9606.ENSP00000330382	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.400	0.937
EPN1	RAB5A	4448405	4436053	9606.ENSP00000406209	9606.ENSP00000273047	0	0	0	0	0.063	0.053	0.900	0.378	0.937
TAF1	CHD8	4448421	4446968	9606.ENSP00000406549	9606.ENSP00000382863	0	0	0	0	0.198	0.168	0.900	0.177	0.937
NDE1	OFD1	4446534	4441413	9606.ENSP00000379643	9606.ENSP00000344314	0	0	0	0	0	0.041	0.900	0.400	0.937
TPT1	EEF1G	4451239	4440309	9606.ENSP00000477781	9606.ENSP00000331901	0	0	0	0	0.720	0.687	0	0.344	0.937
TAF15	TAF1	4451093	4448421	9606.ENSP00000474096	9606.ENSP00000406549	0	0	0	0	0.063	0.379	0.900	0.057	0.937
GRB2	TSG101	4446042	4434200	9606.ENSP00000376345	9606.ENSP00000251968	0	0	0	0	0	0.320	0.900	0.154	0.937
PUF60	DDX46	4449703	4448833	9606.ENSP00000434359	9606.ENSP00000416534	0	0	0	0	0.138	0	0.900	0.335	0.937
PIK3R1	ABI1	4449428	4444683	9606.ENSP00000428056	9606.ENSP00000365312	0	0	0	0	0	0.375	0.900	0.073	0.937
PTEN	STK11	4443848	4439722	9606.ENSP00000361021	9606.ENSP00000324856	0	0	0	0	0.061	0.470	0	0.883	0.937
HNRNPF	TARDBP	4448121	4433764	9606.ENSP00000400433	9606.ENSP00000240185	0	0	0	0	0.913	0	0	0.304	0.937
PHF21A	MORF4L1	4448049	4440248	9606.ENSP00000398824	9606.ENSP00000331310	0	0	0	0	0.061	0.157	0.900	0.303	0.937
MAP2K1	NFKB1	4437859	4433374	9606.ENSP00000302486	9606.ENSP00000226574	0	0	0	0	0.042	0.050	0.900	0.392	0.937
INPP5D	IL4R	4448359	4446450	9606.ENSP00000405338	9606.ENSP00000379111	0	0	0	0	0.097	0.294	0.900	0.138	0.937
SLIT2	RHOA	4449223	4448110	9606.ENSP00000422591	9606.ENSP00000400175	0	0	0	0	0	0.126	0.900	0.344	0.937
TRIM26	HLA-DPB1	4448553	4448476	9606.ENSP00000410446	9606.ENSP00000408146	0	0	0	0	0	0	0.900	0.405	0.937
ARHGEF18	RHOT2	4442308	4439488	9606.ENSP00000352995	9606.ENSP00000321971	0	0	0	0	0.076	0.185	0.900	0.257	0.936
IGF2R	AP2A2	4441925	4439946	9606.ENSP00000349437	9606.ENSP00000327694	0	0	0	0	0.061	0.373	0.900	0.047	0.936
PAXIP1	UIMC1	4447067	4444855	9606.ENSP00000384048	9606.ENSP00000366434	0	0	0	0	0.134	0	0.900	0.325	0.936
JUN	IGFBP7	4443699	4437173	9606.ENSP00000360266	9606.ENSP00000295666	0	0	0	0	0.065	0.294	0.900	0.151	0.936
CLNS1A	GEMIN5	4449691	4436647	9606.ENSP00000433919	9606.ENSP00000285873	0	0	0	0	0.083	0	0.900	0.365	0.936
PDIA6	PRDX4	4447225	4445193	9606.ENSP00000385385	9606.ENSP00000368646	0.044	0	0	0	0.204	0.885	0	0.349	0.936
NCOA2	PKN1	4448095	4441326	9606.ENSP00000399968	9606.ENSP00000343325	0	0	0	0	0	0	0.900	0.387	0.936
ARHGEF11	GNA12	4443061	4436183	9606.ENSP00000357177	9606.ENSP00000275364	0	0	0	0	0.061	0.472	0.800	0.433	0.936
POLR2A	CSTF2T	4451459	4440358	9606.ENSP00000480158	9606.ENSP00000332444	0	0	0	0	0.094	0.194	0.900	0.227	0.936
RHOA	TRIP10	4448110	4439334	9606.ENSP00000400175	9606.ENSP00000320117	0	0	0	0	0.055	0.186	0.900	0.276	0.936
PIK3R1	NFKB1	4449428	4433374	9606.ENSP00000428056	9606.ENSP00000226574	0	0	0	0	0	0.084	0.900	0.354	0.935
PPP1R12B	MYH9	4451176	4432924	9606.ENSP00000476755	9606.ENSP00000216181	0	0	0	0	0.042	0.220	0.900	0.240	0.935
GNB2L1	IFNAR2	4449378	4441382	9606.ENSP00000426909	9606.ENSP00000343957	0	0	0	0	0	0.379	0.800	0.523	0.935
NDE1	SCLT1	4446534	4436413	9606.ENSP00000379643	9606.ENSP00000281142	0	0	0	0	0	0	0.900	0.377	0.935
ARPC1B	MYH9	4447620	4432924	9606.ENSP00000389631	9606.ENSP00000216181	0	0	0	0	0.098	0.192	0.900	0.213	0.935
SYNJ1	BIN2	4448524	4435736	9606.ENSP00000409667	9606.ENSP00000267012	0	0	0	0	0.053	0.192	0.900	0.253	0.935
BRD7	SMARCC1	4446305	4434360	9606.ENSP00000378181	9606.ENSP00000254480	0	0	0	0	0.172	0.220	0.600	0.778	0.935
EPN1	PACSIN2	4448405	4435223	9606.ENSP00000406209	9606.ENSP00000263246	0	0	0	0	0	0	0.900	0.379	0.935
PPP1CC	PPP1R12C	4441182	4435263	9606.ENSP00000341779	9606.ENSP00000263433	0	0	0	0	0.061	0.570	0.800	0.300	0.935
SYNJ1	TRIP10	4448524	4439334	9606.ENSP00000409667	9606.ENSP00000320117	0	0	0	0	0.049	0.191	0.900	0.256	0.935
PSMB3	NFKB1	4451799	4433374	9606.ENSP00000483688	9606.ENSP00000226574	0	0	0	0	0.272	0.138	0.900	0.092	0.935
CYFIP2	ARPC1B	4450126	4447620	9606.ENSP00000444645	9606.ENSP00000389631	0	0	0	0	0.108	0	0.900	0.336	0.935
RHOA	JAK1	4448110	4441317	9606.ENSP00000400175	9606.ENSP00000343204	0	0	0	0	0.061	0.185	0.900	0.253	0.935
ITSN1	RHOT2	4445530	4439488	9606.ENSP00000370719	9606.ENSP00000321971	0	0	0	0	0	0.344	0.900	0.098	0.935
PSMB8	STAT2	4444469	4439022	9606.ENSP00000364016	9606.ENSP00000315768	0	0	0	0	0.077	0	0.900	0.356	0.935
MMP19	NID1	4438862	4435391	9606.ENSP00000313437	9606.ENSP00000264187	0	0	0	0	0.076	0	0.900	0.361	0.935
DDX46	HNRNPA1	4448833	4441190	9606.ENSP00000416534	9606.ENSP00000341826	0	0	0	0	0.178	0.183	0.900	0.159	0.935
SEC22B	COPZ1	4450710	4450281	9606.ENSP00000463393	9606.ENSP00000449270	0	0	0	0	0.142	0.157	0.900	0.201	0.934
DDX46	PPWD1	4448833	4434853	9606.ENSP00000416534	9606.ENSP00000261308	0	0	0	0	0.309	0	0.900	0.127	0.934
SYNJ1	STON1	4448524	4447142	9606.ENSP00000409667	9606.ENSP00000384615	0	0	0	0	0	0	0.900	0.369	0.934
ACTG1	MYH9	4450595	4432924	9606.ENSP00000458162	9606.ENSP00000216181	0	0	0	0	0.093	0.372	0.800	0.491	0.934
DDX46	SRSF3	4448833	4444253	9606.ENSP00000416534	9606.ENSP00000362820	0	0	0	0	0.214	0	0.900	0.228	0.934
TPT1	EEF1A1	4451239	4440919	9606.ENSP00000477781	9606.ENSP00000339063	0	0	0	0	0.799	0.379	0	0.513	0.934
RRAGC	ULK1	4444074	4439696	9606.ENSP00000362092	9606.ENSP00000324560	0	0	0	0	0.062	0	0.900	0.356	0.934
DNM2	HGS	4445839	4440236	9606.ENSP00000373905	9606.ENSP00000331201	0	0	0	0	0.114	0	0.900	0.323	0.934
MORF4L1	MSL2	4440248	4438730	9606.ENSP00000331310	9606.ENSP00000311827	0	0	0	0	0	0.148	0.900	0.295	0.934
PUF60	PCBP1	4449703	4438137	9606.ENSP00000434359	9606.ENSP00000305556	0	0	0	0	0.176	0.114	0.900	0.210	0.934
WWP1	PSMD4	4449416	4443212	9606.ENSP00000427793	9606.ENSP00000357879	0	0	0	0	0.050	0.193	0.900	0.251	0.934
CEP162	CEP152	4447213	4445475	9606.ENSP00000385215	9606.ENSP00000370337	0	0	0	0	0.064	0	0.900	0.357	0.934
PUF60	SRSF2	4449703	4446026	9606.ENSP00000434359	9606.ENSP00000376276	0	0	0	0.632	0.302	0	0.900	0.308	0.934
RHOA	TGFBR2	4448110	4442197	9606.ENSP00000400175	9606.ENSP00000351905	0	0	0	0	0.055	0.160	0.900	0.272	0.934
TFIP11	SRRM2	4447119	4437792	9606.ENSP00000384421	9606.ENSP00000301740	0	0	0	0	0.188	0	0.900	0.260	0.934
SRSF2	YBX1	4446026	4443961	9606.ENSP00000376276	9606.ENSP00000361626	0	0	0	0	0.107	0	0.900	0.330	0.934
TAF1	GTF2F2	4448421	4441082	9606.ENSP00000406549	9606.ENSP00000340823	0	0	0	0	0.062	0	0.900	0.348	0.933
CEP152	CNTRL	4445475	4444274	9606.ENSP00000370337	9606.ENSP00000362962	0	0	0	0	0.086	0.126	0.900	0.269	0.933
PUF60	HNRNPA2B1	4449703	4441649	9606.ENSP00000434359	9606.ENSP00000346694	0	0	0	0.570	0.316	0.086	0.900	0.090	0.933
AK9	DUT	4448541	4445481	9606.ENSP00000410186	9606.ENSP00000370376	0.046	0	0	0	0.086	0.150	0.900	0.242	0.933
ZCCHC6	PABPC1	4444655	4438834	9606.ENSP00000365130	9606.ENSP00000313007	0	0	0	0	0.061	0.154	0.900	0.262	0.933
NOTCH1	NOTCH3	4436260	4435256	9606.ENSP00000277541	9606.ENSP00000263388	0	0	0	0.943	0.064	0.313	0.900	0.918	0.933
HLA-DPB1	HLA-B	4448476	4448060	9606.ENSP00000408146	9606.ENSP00000399168	0	0	0	0.639	0.111	0	0.900	0.799	0.933
RHOA	ARAP2	4448110	4437908	9606.ENSP00000400175	9606.ENSP00000302895	0	0	0	0	0.050	0.157	0.900	0.272	0.933
SRSF2	CSTF2T	4446026	4440358	9606.ENSP00000376276	9606.ENSP00000332444	0	0	0	0	0.098	0.262	0.900	0.114	0.933
TLE3	LDB1	4450409	4447751	9606.ENSP00000452871	9606.ENSP00000392466	0	0	0	0	0.061	0.171	0.900	0.234	0.932
RAB5C	SNX2	4450219	4445228	9606.ENSP00000447053	9606.ENSP00000368831	0	0	0	0	0.064	0.162	0.900	0.239	0.932
ATM	CCNH	4436300	4434515	9606.ENSP00000278616	9606.ENSP00000256897	0	0	0	0	0.061	0	0.900	0.337	0.932
SYNJ1	RAB5A	4448524	4436053	9606.ENSP00000409667	9606.ENSP00000273047	0	0	0	0	0	0.083	0.900	0.322	0.932
FGF1	GRB2	4451524	4446042	9606.ENSP00000480791	9606.ENSP00000376345	0	0	0	0	0	0.058	0.900	0.338	0.932
TNRC6A	PABPC1	4446455	4438834	9606.ENSP00000379144	9606.ENSP00000313007	0	0	0	0	0	0.647	0	0.816	0.932
TXN	NFKB1	4444406	4433374	9606.ENSP00000363641	9606.ENSP00000226574	0	0	0	0	0.053	0.920	0	0.172	0.932
POLR2A	SF3B1	4451459	4440663	9606.ENSP00000480158	9606.ENSP00000335321	0	0	0	0	0.255	0	0.900	0.164	0.932
RNF2	DNMT3A	4442902	4435481	9606.ENSP00000356480	9606.ENSP00000264709	0	0	0	0	0	0	0.900	0.348	0.932
JUN	TCF7L2	4443699	4443308	9606.ENSP00000360266	9606.ENSP00000358404	0	0	0	0	0	0	0.900	0.357	0.932
MAP2K1	RAP1B	4437859	4434137	9606.ENSP00000302486	9606.ENSP00000250559	0	0	0	0	0.062	0.192	0.900	0.219	0.932
NUP153	SRSF2	4450099	4446026	9606.ENSP00000444029	9606.ENSP00000376276	0	0	0	0	0.235	0	0.900	0.185	0.932
IFI27	PSMB8	4451772	4444469	9606.ENSP00000483430	9606.ENSP00000364016	0	0	0	0	0.109	0	0.900	0.306	0.932
CHD8	AK6	4446968	4445453	9606.ENSP00000382863	9606.ENSP00000370193	0	0	0	0	0.270	0.098	0.900	0.094	0.932
SMC3	PPP1CC	4442527	4441182	9606.ENSP00000354720	9606.ENSP00000341779	0.050	0	0	0	0.148	0.185	0.900	0.131	0.932
