#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IFITM1	MX2	4447332	4440471	9606.ENSP00000386187	9606.ENSP00000333657	0	0	0	0	0.345	0	0.900	0.559	0.968
SKI	NCOR1	4445073	4435844	9606.ENSP00000367797	9606.ENSP00000268712	0	0	0	0	0.086	0.373	0.900	0.514	0.968
STAM	EPS15	4444899	4443804	9606.ENSP00000366746	9606.ENSP00000360798	0	0	0	0	0.110	0.194	0.900	0.604	0.967
PTPN6	LCP2	4447701	4432628	9606.ENSP00000391592	9606.ENSP00000046794	0	0	0	0	0.367	0.379	0.800	0.635	0.967
SRSF1	DDX39A	4434667	4433830	9606.ENSP00000258962	9606.ENSP00000242776	0.042	0	0	0	0.363	0.087	0.900	0.502	0.967
HNRNPC	SNRNP200	4450354	4439101	9606.ENSP00000451291	9606.ENSP00000317123	0	0	0	0	0.191	0.462	0.900	0.340	0.967
TLE1	HES1	4444737	4433557	9606.ENSP00000365682	9606.ENSP00000232424	0	0	0	0	0	0.469	0.900	0.444	0.967
FBXL7	CCNF	4449258	4446633	9606.ENSP00000423630	9606.ENSP00000380256	0	0	0	0	0.061	0.132	0.900	0.644	0.967
MLLT4	RRAS	4445990	4433996	9606.ENSP00000375960	9606.ENSP00000246792	0	0	0	0	0	0.461	0.800	0.724	0.967
RBPJ	NCOR1	4441499	4435844	9606.ENSP00000345206	9606.ENSP00000268712	0	0	0	0	0.104	0.473	0.900	0.388	0.967
RHOA	FYN	4448110	4441647	9606.ENSP00000400175	9606.ENSP00000346671	0	0	0	0	0.084	0.160	0.900	0.632	0.967
RNPC3	SNRPB	4449651	4448654	9606.ENSP00000432886	9606.ENSP00000412566	0	0	0	0	0.094	0.629	0.900	0.140	0.967
GSTP1	PRDX6	4446837	4441216	9606.ENSP00000381607	9606.ENSP00000342026	0	0	0	0	0.082	0.472	0.900	0.407	0.967
HDAC2	RB1	4449546	4435747	9606.ENSP00000430432	9606.ENSP00000267163	0	0	0	0	0.063	0.760	0.800	0.359	0.967
GRB2	FYN	4446042	4441647	9606.ENSP00000376345	9606.ENSP00000346671	0	0	0	0.740	0.109	0.575	0.900	0.850	0.967
EFTUD2	HNRNPA2B1	4447727	4441649	9606.ENSP00000392094	9606.ENSP00000346694	0	0	0	0	0.442	0.369	0.900	0.191	0.967
UBE2I	NFKBIA	4441792	4432983	9606.ENSP00000348056	9606.ENSP00000216797	0	0	0	0	0.061	0.505	0.900	0.388	0.967
SPAST	RTN1	4451537	4435768	9606.ENSP00000480893	9606.ENSP00000267484	0	0	0	0	0	0.379	0	0.949	0.967
GNB2L1	TCEB2	4449378	4435055	9606.ENSP00000426909	9606.ENSP00000262306	0	0	0	0	0.327	0.320	0.900	0.368	0.967
DNM2	ITSN2	4445839	4441704	9606.ENSP00000373905	9606.ENSP00000347244	0	0	0	0	0.094	0.457	0.900	0.408	0.967
HDAC2	RBL2	4449546	4435013	9606.ENSP00000430432	9606.ENSP00000262133	0	0	0	0	0.063	0.590	0.900	0.252	0.967
CTAGE5	SEC24C	4446513	4441332	9606.ENSP00000379462	9606.ENSP00000343405	0	0	0	0	0	0.379	0.900	0.520	0.967
HNRNPC	SF3B1	4450354	4440663	9606.ENSP00000451291	9606.ENSP00000335321	0	0	0	0	0.232	0.305	0.900	0.454	0.967
TKT	PKM	4447693	4439337	9606.ENSP00000391481	9606.ENSP00000320171	0.135	0	0	0	0.172	0.387	0.800	0.689	0.967
GNB2L1	PLEC	4449378	4439640	9606.ENSP00000426909	9606.ENSP00000323856	0	0	0	0	0.515	0.816	0	0.654	0.966
HNRNPC	SF1	4450354	4444880	9606.ENSP00000451291	9606.ENSP00000366604	0	0	0	0	0.289	0.312	0.900	0.401	0.966
HDAC6	NCOR1	4440521	4435844	9606.ENSP00000334061	9606.ENSP00000268712	0	0	0	0	0.064	0.351	0.900	0.509	0.966
PPBP	VWF	4437223	4434871	9606.ENSP00000296028	9606.ENSP00000261405	0	0	0	0	0.061	0	0.900	0.669	0.966
IGFBP3	IGFBP7	4445494	4437173	9606.ENSP00000370473	9606.ENSP00000295666	0	0	0	0	0.139	0	0.900	0.646	0.966
ISYNA1	IMPA2	4440819	4435867	9606.ENSP00000337746	9606.ENSP00000269159	0.084	0	0	0	0.061	0	0.900	0.659	0.966
YBX1	HNRNPA1	4443961	4441190	9606.ENSP00000361626	9606.ENSP00000341826	0	0	0	0	0.253	0.157	0.900	0.523	0.966
NAGK	RENBP	4451226	4446177	9606.ENSP00000477639	9606.ENSP00000377303	0	0	0	0	0.062	0	0.900	0.667	0.966
ILK	ZYX	4446590	4439687	9606.ENSP00000379975	9606.ENSP00000324422	0	0	0	0	0.134	0.182	0.900	0.578	0.966
SF1	HNRNPA1	4444880	4441190	9606.ENSP00000366604	9606.ENSP00000341826	0	0	0	0	0.332	0.312	0.900	0.356	0.966
PLK2	TP53	4436123	4435880	9606.ENSP00000274289	9606.ENSP00000269305	0	0	0	0	0.051	0	0.900	0.676	0.966
SFPQ	HNRNPM	4441968	4439758	9606.ENSP00000349748	9606.ENSP00000325376	0	0	0	0	0.905	0.338	0	0.513	0.966
TRAF3	IFIH1	4450450	4435285	9606.ENSP00000454207	9606.ENSP00000263642	0	0	0	0	0	0	0.900	0.674	0.966
PECAM1	LYN	4450567	4449476	9606.ENSP00000457421	9606.ENSP00000428924	0	0	0	0	0.076	0.311	0.900	0.529	0.966
PER3	CSNK1D	4451635	4439689	9606.ENSP00000482093	9606.ENSP00000324464	0	0	0	0	0	0.535	0.800	0.670	0.966
GRB2	EPS15	4446042	4443804	9606.ENSP00000376345	9606.ENSP00000360798	0	0	0	0	0.064	0.379	0.900	0.487	0.966
MYLK	MYH9	4442357	4432924	9606.ENSP00000353452	9606.ENSP00000216181	0	0	0	0	0.131	0.251	0.900	0.542	0.966
HNRNPF	PCBP1	4448121	4438137	9606.ENSP00000400433	9606.ENSP00000305556	0	0	0	0	0.516	0	0.900	0.366	0.966
STX16	COG3	4443679	4434646	9606.ENSP00000360183	9606.ENSP00000258654	0	0	0	0	0.077	0.050	0.900	0.667	0.966
EIF4A1	EIF2S3	4437038	4434275	9606.ENSP00000293831	9606.ENSP00000253039	0	0	0	0	0.488	0.085	0.900	0.342	0.965
URI1	UXT	4446001	4440785	9606.ENSP00000376097	9606.ENSP00000337393	0	0	0	0	0.084	0.827	0	0.797	0.965
NUP153	UBE2I	4450099	4441792	9606.ENSP00000444029	9606.ENSP00000348056	0	0	0	0	0.062	0.527	0.900	0.308	0.965
GRB2	IGF1R	4446042	4435797	9606.ENSP00000376345	9606.ENSP00000268035	0	0	0	0	0.050	0.165	0.900	0.612	0.965
YBX1	PCBP2	4443961	4442251	9606.ENSP00000361626	9606.ENSP00000352438	0	0	0	0	0.251	0.321	0.900	0.400	0.965
PCBP2	SF3B2	4442251	4439231	9606.ENSP00000352438	9606.ENSP00000318861	0	0	0	0	0.128	0.511	0.900	0.288	0.965
SF3B2	LSM8	4439231	4434090	9606.ENSP00000318861	9606.ENSP00000249299	0	0	0	0	0.110	0.635	0.900	0.056	0.965
PICALM	DNM2	4446137	4445839	9606.ENSP00000377015	9606.ENSP00000373905	0	0	0	0	0.078	0.387	0.900	0.459	0.965
SFPQ	HNRNPA1	4441968	4441190	9606.ENSP00000349748	9606.ENSP00000341826	0	0	0	0	0.864	0.546	0	0.488	0.965
PABPC1	EIF3D	4438834	4432926	9606.ENSP00000313007	9606.ENSP00000216190	0	0	0	0	0.358	0	0.900	0.507	0.965
CUL1	NFKBIA	4439878	4432983	9606.ENSP00000326804	9606.ENSP00000216797	0	0	0	0	0.065	0.465	0.900	0.392	0.965
PRPF8	HNRNPM	4450629	4439758	9606.ENSP00000460348	9606.ENSP00000325376	0	0	0	0	0.252	0.388	0.900	0.330	0.965
DCTN2	DYNLRB1	4448498	4441958	9606.ENSP00000408910	9606.ENSP00000349679	0	0	0	0	0.103	0.884	0.540	0.364	0.965
PIK3R1	FYN	4449428	4441647	9606.ENSP00000428056	9606.ENSP00000346671	0	0	0	0	0	0.468	0.900	0.405	0.965
TRAF3	TNFRSF1B	4450450	4444700	9606.ENSP00000454207	9606.ENSP00000365435	0	0	0	0	0.055	0.320	0.900	0.527	0.965
PRPF8	HNRNPH2	4450629	4444038	9606.ENSP00000460348	9606.ENSP00000361927	0	0	0	0	0.133	0.511	0.900	0.282	0.965
SNX5	VPS35	4444938	4437537	9606.ENSP00000366998	9606.ENSP00000299138	0	0	0	0	0.063	0.190	0.720	0.855	0.965
EIF4A2	EIF3D	4439848	4432926	9606.ENSP00000326381	9606.ENSP00000216190	0	0	0	0	0.208	0.075	0.900	0.583	0.965
XIAP	HTRA2	4443692	4434596	9606.ENSP00000360242	9606.ENSP00000258080	0	0	0	0	0	0.470	0.800	0.698	0.965
HNRNPH2	PTBP1	4444038	4441922	9606.ENSP00000361927	9606.ENSP00000349428	0	0	0	0	0.109	0	0.900	0.640	0.965
SFPQ	HNRNPA2B1	4441968	4441649	9606.ENSP00000349748	9606.ENSP00000346694	0	0	0	0	0.864	0.581	0	0.443	0.965
RNPC3	SNRNP40	4449651	4435298	9606.ENSP00000432886	9606.ENSP00000263694	0	0	0	0	0.064	0.633	0.900	0.115	0.965
IFI16	TBK1	4443043	4440145	9606.ENSP00000357113	9606.ENSP00000329967	0	0	0	0	0	0	0.900	0.670	0.965
ITPR3	ORAI2	4444368	4441857	9606.ENSP00000363435	9606.ENSP00000348752	0	0	0	0	0	0	0.900	0.664	0.965
NCBP2	SF3B2	4439879	4439231	9606.ENSP00000326806	9606.ENSP00000318861	0	0	0	0	0.249	0.457	0.900	0.244	0.965
CHD8	CTNNB1	4446968	4441426	9606.ENSP00000382863	9606.ENSP00000344456	0	0	0	0	0.042	0.408	0.900	0.468	0.965
PRPF40A	SNRNP200	4447382	4439101	9606.ENSP00000386458	9606.ENSP00000317123	0	0	0	0	0.165	0.076	0.900	0.607	0.965
HDAC11	NCOR1	4437189	4435844	9606.ENSP00000295757	9606.ENSP00000268712	0	0	0	0	0.063	0.351	0.900	0.504	0.965
FBXL7	CUL1	4449258	4439878	9606.ENSP00000423630	9606.ENSP00000326804	0	0	0	0	0.105	0.469	0.900	0.358	0.965
LARS	VARS	4446273	4444604	9606.ENSP00000377954	9606.ENSP00000364815	0.042	0	0	0	0.789	0.387	0	0.746	0.964
NCBP2	SNRNP200	4439879	4439101	9606.ENSP00000326806	9606.ENSP00000317123	0	0	0	0	0.107	0.457	0.900	0.354	0.964
SRSF5	HNRNPF	4450384	4448121	9606.ENSP00000452123	9606.ENSP00000400433	0	0	0	0	0.224	0.050	0.900	0.569	0.964
DYNC2H1	DYNLRB1	4446774	4441958	9606.ENSP00000381167	9606.ENSP00000349679	0	0	0	0	0	0.186	0.900	0.594	0.964
NCOR2	NCOA6	4447065	4444453	9606.ENSP00000384018	9606.ENSP00000363929	0	0	0	0	0.078	0.373	0.900	0.451	0.964
STAT3	TGFB1	4435468	4433189	9606.ENSP00000264657	9606.ENSP00000221930	0	0	0	0	0	0.269	0.900	0.547	0.964
SMG7	NCBP2	4449318	4439879	9606.ENSP00000425133	9606.ENSP00000326806	0	0	0	0	0.079	0.327	0.900	0.500	0.964
SF3B2	DDX23	4439231	4438627	9606.ENSP00000318861	9606.ENSP00000310723	0	0	0	0	0.217	0.132	0.900	0.534	0.964
NCOA2	NCOR2	4448095	4447065	9606.ENSP00000399968	9606.ENSP00000384018	0	0	0	0	0.063	0	0.900	0.653	0.964
HNRNPH2	HNRNPM	4444038	4439758	9606.ENSP00000361927	9606.ENSP00000325376	0	0	0	0	0.256	0.127	0.900	0.523	0.964
LCK	PXN	4440823	4435751	9606.ENSP00000337825	9606.ENSP00000267257	0	0	0	0	0.061	0.423	0.900	0.422	0.964
HDAC2	NR3C1	4449546	4433539	9606.ENSP00000430432	9606.ENSP00000231509	0	0	0	0	0	0.300	0.900	0.527	0.964
STAT1	LCK	4442456	4440823	9606.ENSP00000354394	9606.ENSP00000337825	0	0	0	0	0	0.393	0.900	0.456	0.964
SNRPB	PRPF40A	4448654	4447382	9606.ENSP00000412566	9606.ENSP00000386458	0	0	0	0	0.202	0.336	0.900	0.406	0.964
CLTC	SNX9	4451404	4445995	9606.ENSP00000479606	9606.ENSP00000376024	0	0	0	0	0.062	0.379	0.900	0.465	0.964
PSMA5	TCEB2	4435972	4435055	9606.ENSP00000271308	9606.ENSP00000262306	0	0	0	0	0.436	0	0.900	0.428	0.964
PRPF40A	DDX23	4447382	4438627	9606.ENSP00000386458	9606.ENSP00000310723	0	0	0	0	0.102	0.127	0.900	0.598	0.964
GDI2	ARHGDIB	4445338	4433442	9606.ENSP00000369538	9606.ENSP00000228945	0	0	0	0	0.064	0	0.900	0.654	0.964
SDC2	SDCBP	4438282	4434752	9606.ENSP00000307046	9606.ENSP00000260130	0	0	0	0	0.049	0.379	0.900	0.474	0.964
MLLT4	TJP1	4445990	4436435	9606.ENSP00000375960	9606.ENSP00000281537	0	0	0	0	0.152	0.619	0	0.899	0.964
SRSF5	SF3B1	4450384	4440663	9606.ENSP00000452123	9606.ENSP00000335321	0	0	0	0	0.243	0.264	0.900	0.435	0.964
NCOR2	HDAC6	4447065	4440521	9606.ENSP00000384018	9606.ENSP00000334061	0	0	0	0	0.064	0.351	0.900	0.479	0.964
EFTUD2	PTBP1	4447727	4441922	9606.ENSP00000392094	9606.ENSP00000349428	0	0	0	0	0.526	0	0.900	0.320	0.964
B2M	FCGRT	4450405	4433161	9606.ENSP00000452780	9606.ENSP00000221466	0	0	0	0	0.084	0.912	0	0.586	0.963
NOTCH3	HES1	4435256	4433557	9606.ENSP00000263388	9606.ENSP00000232424	0	0	0	0	0.077	0.170	0.900	0.578	0.963
HDAC2	SP1	4449546	4440095	9606.ENSP00000430432	9606.ENSP00000329357	0	0	0	0	0.045	0.454	0.900	0.386	0.963
C4B	C1QB	4448805	4438900	9606.ENSP00000415941	9606.ENSP00000313967	0	0	0	0	0.170	0	0.900	0.590	0.963
TLR7	CTSS	4445433	4443237	9606.ENSP00000370034	9606.ENSP00000357981	0	0	0	0	0.554	0	0.900	0.250	0.963
SEC31A	KLHL12	4446393	4442845	9606.ENSP00000378721	9606.ENSP00000356230	0	0	0	0	0.062	0.117	0.900	0.612	0.963
SIKE1	SLMAP	4443342	4437213	9606.ENSP00000358541	9606.ENSP00000295951	0	0	0	0	0.061	0.881	0	0.701	0.963
COL12A1	COL3A1	4439744	4438049	9606.ENSP00000325146	9606.ENSP00000304408	0	0	0	0.557	0.508	0	0.900	0.647	0.963
STX16	GCC1	4443679	4439228	9606.ENSP00000360183	9606.ENSP00000318821	0	0	0	0	0	0	0.900	0.648	0.963
CNTRL	PCM1	4444274	4439896	9606.ENSP00000362962	9606.ENSP00000327077	0	0	0	0	0.077	0.044	0.900	0.636	0.963
CTNNB1	CSNK1D	4441426	4439689	9606.ENSP00000344456	9606.ENSP00000324464	0	0	0	0	0.055	0.454	0.900	0.367	0.963
SF3B1	HNRNPM	4440663	4439758	9606.ENSP00000335321	9606.ENSP00000325376	0	0	0	0	0.336	0.338	0.900	0.270	0.963
TCP1	MKKS	4439122	4433963	9606.ENSP00000317334	9606.ENSP00000246062	0	0	0	0	0.088	0.337	0.900	0.461	0.963
ETS2	FOS	4442345	4438204	9606.ENSP00000353344	9606.ENSP00000306245	0	0	0	0	0.063	0.294	0.900	0.511	0.963
RHOA	PREX1	4448110	4443845	9606.ENSP00000400175	9606.ENSP00000361009	0	0	0	0	0	0.285	0.900	0.535	0.963
TAPBP	HLA-E	4448337	4444757	9606.ENSP00000404833	9606.ENSP00000365817	0	0	0	0	0.156	0.090	0.900	0.565	0.962
PEX5	PEX2	4447704	4441939	9606.ENSP00000391601	9606.ENSP00000349543	0	0	0	0	0.144	0.311	0	0.941	0.962
TFIP11	SF3B1	4447119	4440663	9606.ENSP00000384421	9606.ENSP00000335321	0	0	0	0	0.236	0	0.900	0.552	0.962
PTPN6	LCK	4447701	4440823	9606.ENSP00000391592	9606.ENSP00000337825	0	0	0	0.556	0.117	0.457	0.900	0.655	0.962
RBPJ	HES1	4441499	4433557	9606.ENSP00000345206	9606.ENSP00000232424	0	0	0	0	0	0.101	0.900	0.613	0.962
PIK3R1	LCK	4449428	4440823	9606.ENSP00000428056	9606.ENSP00000337825	0	0	0	0	0	0.460	0.900	0.357	0.962
PAFAH1B1	ZW10	4446653	4432777	9606.ENSP00000380378	9606.ENSP00000200135	0	0	0	0	0.061	0	0.900	0.630	0.962
SP1	MAPK14	4440095	4433482	9606.ENSP00000329357	9606.ENSP00000229795	0	0	0	0	0	0.443	0.900	0.376	0.962
B2M	CTSS	4450405	4443237	9606.ENSP00000452780	9606.ENSP00000357981	0	0	0	0	0.463	0	0.900	0.355	0.962
PCBP1	SNRPD3	4438137	4432879	9606.ENSP00000305556	9606.ENSP00000215829	0	0	0	0	0.619	0	0.900	0.094	0.962
SOS1	FYN	4447527	4441647	9606.ENSP00000387784	9606.ENSP00000346671	0	0	0	0	0.063	0.457	0.900	0.356	0.962
TGFB1I1	PTK2	4446337	4441125	9606.ENSP00000378332	9606.ENSP00000341189	0	0	0	0	0	0.827	0	0.790	0.962
RUNX3	TCF7L2	4446960	4443308	9606.ENSP00000382800	9606.ENSP00000358404	0	0	0	0	0	0.328	0.900	0.492	0.962
RNF111	SUMO2	4450438	4448385	9606.ENSP00000453872	9606.ENSP00000405965	0	0	0	0	0.055	0.361	0.900	0.452	0.962
SNRPB	HNRNPA1	4448654	4441190	9606.ENSP00000412566	9606.ENSP00000341826	0	0	0	0	0.257	0.356	0.900	0.314	0.962
TNRC6A	XPO5	4446455	4435590	9606.ENSP00000379144	9606.ENSP00000265351	0	0	0	0	0	0	0.900	0.642	0.962
CUL1	KEAP1	4439878	4432712	9606.ENSP00000326804	9606.ENSP00000171111	0	0	0	0	0.106	0.265	0.900	0.500	0.962
GNB2L1	SRP19	4449378	4449310	9606.ENSP00000426909	9606.ENSP00000424870	0	0	0	0	0.094	0.960	0	0	0.962
PRDM1	TP53	4443256	4435880	9606.ENSP00000358092	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.643	0.962
HDAC2	PHF21A	4449546	4448049	9606.ENSP00000430432	9606.ENSP00000398824	0	0	0	0	0.061	0.469	0.900	0.340	0.962
HNRNPA1	SF3B1	4441190	4440663	9606.ENSP00000341826	9606.ENSP00000335321	0	0	0	0	0.233	0.305	0.900	0.385	0.962
PTPN6	STAT6	4447701	4437641	9606.ENSP00000391592	9606.ENSP00000300134	0	0	0	0	0.097	0.436	0.900	0.357	0.962
NCBP2	IWS1	4439879	4437146	9606.ENSP00000326806	9606.ENSP00000295321	0	0	0	0	0.184	0.050	0.900	0.566	0.961
RHOA	CTNNB1	4448110	4441426	9606.ENSP00000400175	9606.ENSP00000344456	0	0	0	0	0.097	0.085	0.900	0.591	0.961
POLDIP3	NCBP2	4448001	4439879	9606.ENSP00000397927	9606.ENSP00000326806	0	0	0	0	0.094	0.377	0.900	0.404	0.961
GNB2L1	CCT7	4449378	4434598	9606.ENSP00000426909	9606.ENSP00000258091	0	0	0	0	0.957	0	0	0.117	0.961
PAFAH1B1	MAPRE1	4446653	4444588	9606.ENSP00000380378	9606.ENSP00000364721	0	0	0	0	0.061	0.286	0.900	0.487	0.961
NR3C1	STUB1	4433539	4433095	9606.ENSP00000231509	9606.ENSP00000219548	0	0	0	0	0	0.432	0.900	0.376	0.961
PRPF8	HNRNPC	4450629	4450354	9606.ENSP00000460348	9606.ENSP00000451291	0	0	0	0	0.199	0.348	0.900	0.357	0.961
GRPEL1	HSPE1	4435523	4433608	9606.ENSP00000264954	9606.ENSP00000233893	0.056	0	0	0	0.518	0	0	0.921	0.961
SF1	NCBP2	4444880	4439879	9606.ENSP00000366604	9606.ENSP00000326806	0	0	0	0	0.103	0.325	0.900	0.435	0.961
HLA-E	TYROBP	4444757	4435115	9606.ENSP00000365817	9606.ENSP00000262629	0	0	0	0	0.153	0	0.900	0.586	0.961
ALYREF	NUP214	4449181	4442243	9606.ENSP00000421592	9606.ENSP00000352400	0	0	0	0	0.088	0.409	0.900	0.366	0.961
TRAF3	OTUB1	4450450	4450115	9606.ENSP00000454207	9606.ENSP00000444357	0	0	0	0	0	0.336	0.900	0.465	0.961
SRSF5	PTBP1	4450384	4441922	9606.ENSP00000452123	9606.ENSP00000349428	0	0	0	0	0.137	0.209	0.900	0.499	0.961
C4A	C1QB	4447940	4438900	9606.ENSP00000396688	9606.ENSP00000313967	0	0	0	0	0.159	0	0.900	0.580	0.961
PTK2	ZYX	4441125	4439687	9606.ENSP00000341189	9606.ENSP00000324422	0	0	0	0	0.062	0	0.900	0.622	0.961
SEC13	NUP155	4445779	4433538	9606.ENSP00000373312	9606.ENSP00000231498	0	0	0	0	0.049	0.817	0	0.794	0.961
SF1	HNRNPM	4444880	4439758	9606.ENSP00000366604	9606.ENSP00000325376	0	0	0	0	0.539	0.190	0.900	0.086	0.961
HDAC6	NR3C1	4440521	4433539	9606.ENSP00000334061	9606.ENSP00000231509	0	0	0	0	0	0.384	0.900	0.424	0.961
THRAP3	MED14	4441641	4439630	9606.ENSP00000346634	9606.ENSP00000323720	0	0	0	0	0.105	0	0.900	0.606	0.961
HDAC6	HDAC11	4440521	4437189	9606.ENSP00000334061	9606.ENSP00000295757	0	0	0	0.632	0	0.457	0.900	0.895	0.961
SNRPB	SF1	4448654	4444880	9606.ENSP00000412566	9606.ENSP00000366604	0	0	0	0	0.306	0.223	0.900	0.354	0.960
FYN	PTK2	4441647	4441125	9606.ENSP00000346671	9606.ENSP00000341189	0	0	0	0.727	0.062	0.521	0.900	0.711	0.960
EZR	PXN	4442801	4435751	9606.ENSP00000356042	9606.ENSP00000267257	0	0	0	0	0.061	0	0.900	0.613	0.960
NEDD9	PXN	4445212	4435751	9606.ENSP00000368759	9606.ENSP00000267257	0	0	0	0	0.061	0.827	0	0.773	0.960
SNRNP200	SRSF1	4439101	4434667	9606.ENSP00000317123	9606.ENSP00000258962	0	0	0	0	0.203	0.241	0.900	0.423	0.960
UBE2I	NR3C1	4441792	4433539	9606.ENSP00000348056	9606.ENSP00000231509	0	0	0	0	0	0.465	0.900	0.314	0.960
USO1	GBF1	4450134	4443437	9606.ENSP00000444850	9606.ENSP00000359000	0	0	0	0	0.134	0.454	0.900	0.267	0.960
MX1	GBP2	4446835	4443541	9606.ENSP00000381601	9606.ENSP00000359497	0	0	0	0	0.245	0	0.900	0.518	0.960
TBC1D5	SNX2	4448251	4445228	9606.ENSP00000402935	9606.ENSP00000368831	0	0	0	0	0.062	0	0.900	0.613	0.960
ALYREF	SNRPB	4449181	4448654	9606.ENSP00000421592	9606.ENSP00000412566	0	0	0	0	0.425	0.368	0.900	0.043	0.960
STAT6	TP53	4437641	4435880	9606.ENSP00000300134	9606.ENSP00000269305	0	0	0	0	0.061	0.379	0.900	0.400	0.960
HNRNPC	YBX1	4450354	4443961	9606.ENSP00000451291	9606.ENSP00000361626	0	0	0	0	0.145	0.201	0.900	0.489	0.960
PTBP1	EIF4A1	4441922	4437038	9606.ENSP00000349428	9606.ENSP00000293831	0	0	0	0	0.384	0	0.900	0.408	0.960
FOS	DUSP1	4438204	4433734	9606.ENSP00000306245	9606.ENSP00000239223	0	0	0	0	0.873	0.111	0	0.674	0.960
FCER1G	TYROBP	4436828	4435115	9606.ENSP00000289902	9606.ENSP00000262629	0	0	0	0	0.888	0	0	0.659	0.960
SRSF5	HNRNPM	4450384	4439758	9606.ENSP00000452123	9606.ENSP00000325376	0	0	0	0	0.196	0.348	0.900	0.343	0.960
LTBP4	TGFB1	4438736	4433189	9606.ENSP00000311905	9606.ENSP00000221930	0	0	0	0	0.076	0.402	0.900	0.370	0.960
TNFAIP3	CHUK	4451592	4443527	9606.ENSP00000481570	9606.ENSP00000359424	0	0	0	0	0	0.406	0.900	0.395	0.960
ZC3H8	PCF11	4447384	4437472	9606.ENSP00000386488	9606.ENSP00000298281	0	0	0	0	0.087	0.412	0.900	0.354	0.960
STAT1	IL10RA	4442456	4433397	9606.ENSP00000354394	9606.ENSP00000227752	0	0	0	0	0.063	0.170	0.900	0.553	0.960
RBM17	SF3B2	4447560	4439231	9606.ENSP00000388638	9606.ENSP00000318861	0	0	0	0	0.249	0.510	0.900	0.046	0.960
SOS1	LCK	4447527	4440823	9606.ENSP00000387784	9606.ENSP00000337825	0	0	0	0	0.061	0.432	0.900	0.354	0.960
SF3B1	NCBP2	4440663	4439879	9606.ENSP00000335321	9606.ENSP00000326806	0	0	0	0	0.132	0.457	0.900	0.263	0.960
SEC13	COPE	4445779	4435143	9606.ENSP00000373312	9606.ENSP00000262812	0	0	0	0	0.739	0	0.720	0.497	0.960
IL7R	STAT3	4438199	4435468	9606.ENSP00000306157	9606.ENSP00000264657	0	0	0	0	0	0.379	0.900	0.400	0.959
KHSRP	MAPK14	4446783	4433482	9606.ENSP00000381216	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.615	0.959
FNBP1	SNX9	4448700	4445995	9606.ENSP00000413625	9606.ENSP00000376024	0	0	0	0	0	0.128	0.900	0.575	0.959
CTNNB1	VASP	4441426	4433955	9606.ENSP00000344456	9606.ENSP00000245932	0	0	0	0	0	0	0.900	0.610	0.959
CTNNB1	KMT2D	4441426	4437718	9606.ENSP00000344456	9606.ENSP00000301067	0	0	0	0	0	0.385	0.900	0.397	0.959
GRB2	STAT3	4446042	4435468	9606.ENSP00000376345	9606.ENSP00000264657	0	0	0	0	0.096	0	0.900	0.588	0.959
RHOA	PFN1	4448110	4433326	9606.ENSP00000400175	9606.ENSP00000225655	0	0	0	0	0.261	0.181	0.900	0.408	0.959
GRB2	TEK	4446042	4445310	9606.ENSP00000376345	9606.ENSP00000369375	0	0	0	0	0.061	0.465	0.900	0.281	0.959
FCER1G	LCP2	4436828	4432628	9606.ENSP00000289902	9606.ENSP00000046794	0	0	0	0	0.414	0	0.900	0.364	0.959
HNRNPA2B1	SNRNP200	4441649	4439101	9606.ENSP00000346694	9606.ENSP00000317123	0	0	0	0	0.274	0.343	0.900	0.255	0.959
YWHAZ	TSC2	4446480	4433091	9606.ENSP00000379287	9606.ENSP00000219476	0	0	0	0	0	0.472	0.900	0.294	0.959
CTSS	CTSD	4443237	4433665	9606.ENSP00000357981	9606.ENSP00000236671	0	0	0	0	0.063	0.080	0.900	0.589	0.959
SF1	HNRNPA2B1	4444880	4441649	9606.ENSP00000366604	9606.ENSP00000346694	0	0	0	0	0.332	0.312	0.900	0.225	0.959
EXOSC10	XRN1	4444798	4435521	9606.ENSP00000366135	9606.ENSP00000264951	0	0	0	0	0.114	0.600	0	0.893	0.959
NCOA6	NCOA3	4444453	4443859	9606.ENSP00000363929	9606.ENSP00000361066	0	0	0	0	0.087	0	0.900	0.592	0.959
YWHAZ	TP53	4446480	4435880	9606.ENSP00000379287	9606.ENSP00000269305	0	0	0	0	0	0.379	0.900	0.401	0.959
PTPN6	CD79B	4447701	4446076	9606.ENSP00000391592	9606.ENSP00000376544	0	0	0	0	0.208	0.379	0.900	0.267	0.959
KIFAP3	IFT172	4442491	4434789	9606.ENSP00000354560	9606.ENSP00000260570	0	0	0	0	0.095	0	0.900	0.590	0.959
ITGA1	ITGB7	4436503	4435739	9606.ENSP00000282588	9606.ENSP00000267082	0	0	0	0	0.062	0.303	0.900	0.456	0.959
PRPF8	SF1	4450629	4444880	9606.ENSP00000460348	9606.ENSP00000366604	0	0	0	0	0.234	0.266	0.900	0.363	0.959
